"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Smart Prompt Advisor: Multi-Objective Prompt Framework for Consistency and Best Practices","https://scispace.com/paper/smart-prompt-advisor-multi-objective-prompt-framework-for-3rnkouh8ym","2023","Proceedings Article","","Kanchanjot Kaur Phokela
Samarth Sikand
Kapil Singi
Kuntal Dey
Vibhu Saujanya Sharma
Vikrant Kaulgud","10.1109/ase56229.2023.00019","","Recent breakthroughs in Large Language Models (LLM), comprised of billions of parameters, have achieved the ability to unveil exceptional insight into a wide range of Natural Language Processing (NLP) tasks. The onus of the performance of these models lies in the sophistication and completeness of the input prompt. Minimizing the enhancement cycles of prompt with improvised keywords becomes critically important as it directly affects the time to market and cost of the developing solution. However, this process inevitably has a trade-off between the learning curve/proficiency of the user and completeness of the prompt, as generating such a solutions is an incremental process. In this paper, we have designed a novel solution and implemented it in the form of a plugin for Visual Studio Code IDE, which can optimize this trade-off, by learning the underlying prompt intent to enhance with keywords. This will tend to align with developers' collection of semantics while developing a secure code, ensuring parameter and local variable names, return expressions, simple pre and post-conditions. and basic control and data flow are met.","A novel solution is designed and implemented in the form of a plugin for Visual Studio Code IDE, which can optimize this trade-off between the learning curve/proficiency of the user and completeness of the prompt, by learning the underlying prompt intent to enhance with keywords."
"Understanding the Usability of AI Programming Assistants","https://scispace.com/paper/understanding-the-usability-of-ai-programming-assistants-13bd9ruu","2023","Journal Article","arXiv.org","Jenny Liang
Chenyang Yang
Brad A. Myers","10.48550/arXiv.2303.17125","","The software engineering community recently has witnessed widespread deployment of AI programming assistants, such as GitHub Copilot. However, in practice, developers do not accept AI programming assistants' initial suggestions at a high frequency. This leaves a number of open questions related to the usability of these tools. To understand developers' practices while using these tools and the important usability challenges they face, we administered a survey to a large population of developers and received responses from a diverse set of 410 developers. Through a mix of qualitative and quantitative analyses, we found that developers are most motivated to use AI programming assistants because they help developers reduce key-strokes, finish programming tasks quickly, and recall syntax, but resonate less with using them to help brainstorm potential solutions. We also found the most important reasons why developers do not use these tools are because these tools do not output code that addresses certain functional or non-functional requirements and because developers have trouble controlling the tool to generate the desired output. Our findings have implications for both creators and users of AI programming assistants, such as designing minimal cognitive effort interactions with these tools to reduce distractions for users while they are programming.","This article found that developers are most motivated to use AI programming assistants because they help developers reduce key-strokes, finish programming tasks quickly, and recall syntax, but resonate less with using them to help brainstorm potential solutions."
"A Large-Scale Survey on the Usability of AI Programming Assistants: Successes and Challenges","https://scispace.com/paper/a-large-scale-survey-on-the-usability-of-ai-programming-4jqn2dwqqp","2024","Journal Article","","Jenny T. Liang
Chenyang Yang
Brad A. Myers","10.1145/3597503.3608128","","The software engineering community recently has witnessed widespread deployment of AI programming assistants, such as GitHub Copilot. However, in practice, developers do not accept AI programming assistants' initial suggestions at a high frequency. This leaves a number of open questions related to the usability of these tools. To understand developers' practices while using these tools and the important usability challenges they face, we administered a survey to a large population of developers and received responses from a diverse set of 410 developers. Through a mix of qualitative and quantitative analyses, we found that developers are most motivated to use AI programming assistants because they help developers reduce key-strokes, finish programming tasks quickly, and recall syntax, but resonate less with using them to help brainstorm potential solutions. We also found the most important reasons why developers do not use these tools are because these tools do not output code that addresses certain functional or non-functional requirements and because developers have trouble controlling the tool to generate the desired output. Our findings have implications for both creators and users of AI programming assistants, such as designing minimal cognitive effort interactions with these tools to reduce distractions for users while they are programming. ","A large-scale survey on the usability of AI programming assistants finds that while these tools are helpful for reducing keystrokes and finishing tasks quickly, they struggle with generating code that meets functional and non-functional requirements and controlling the tool to generate desired output."
"Code with Me or for Me? How Increasing AI Automation Transforms Developer Workflows","https://scispace.com/paper/code-with-me-or-for-me-how-increasing-ai-automation-ofj44i3snkhz","2025","Journal Article","arXiv.org","Valerie Chen
Ameet Talwalkar
Robert Brennan
Graham Neubig","10.48550/arxiv.2507.08149","","Developers now have access to a growing array of increasingly autonomous AI tools to support software development. While numerous studies have examined developer use of copilots, which can provide chat assistance or code completions, evaluations of coding agents, which can automatically write files and run code, still largely rely on static benchmarks without humans-in-the-loop. In this work, we conduct the first academic study to explore developer interactions with coding agents and characterize how more autonomous AI tools affect user productivity and experience, compared to existing copilots. We evaluate two leading copilot and agentic coding assistants, GitHub Copilot and OpenHands, recruiting participants who regularly use the former. Our results show agents have the potential to assist developers in ways that surpass copilots (e.g., completing tasks that humans might not have accomplished before) and reduce the user effort required to complete tasks. However, there are challenges involved in enabling their broader adoption, including how to ensure users have an adequate understanding of agent behaviors. Our results not only provide insights into how developer workflows change as a result of coding agents but also highlight how user interactions with agents differ from those with existing copilots, motivating a set of recommendations for researchers building new agents. Given the broad set of developers who still largely rely on copilot-like systems, our work highlights key challenges of adopting more agentic systems into developer workflows.","This study explores developer interactions with coding agents, comparing productivity and experience with copilots. Results show agents can surpass copilots in task completion and reduce user effort, but adoption is hindered by understanding agent behaviors."
"Advancements in AI-Powered Code Generation: A Comparative Analysis of Modern LLMs","https://scispace.com/paper/advancements-in-ai-powered-code-generation-a-comparative-awwcusong97n","2025","Journal Article","","Eldho K J","10.1109/icimia67127.2025.11200714","","The advancement of Large Language Models (LLMs) has an important role in software development. This study provides a comparative analysis of state-of-the-art code generation models, including CodeGeex, CodeLlama, StarCoder, PanGu-Coder, WizardCoder, CodeT5+, DeepSeek-Coder, and CodeGen-Mono, looking on their architectural frameworks, evaluation metrics, pros and cons. The study examines the most widely used evaluation metrics such as HumanEval and MBPP, based on Pass@1 and Pass@100 scores. The findings shows that PanGu-Coder, WizardCoder, and DeepSeek-Coder have high accuracy in general-purpose code generation, models like CodeLlama and CodeGen Mono excel in Python-Based problem-solving tasks. These models also face challenges such as high computational costs, limited real-world adaptability, and the need for fine-tuning for industry-specific applications. The study also highlights the research gaps, with the need for more efficient models with less resource requirements, improved multilanguage support and better integration into real-world software development workflows. This study aims to contribute to the ongoing development of much better code generation tool development in case of development cost, multi-language support etc.","This study compares 8 AI-powered code generation models, highlighting strengths and weaknesses, and identifies research gaps, including high computational costs, limited real-world adaptability, and the need for industry-specific fine-tuning and improved multilanguage support."
"EvoCodeBench: An Evolving Code Generation Benchmark Aligned with Real-World Code Repositories","https://scispace.com/paper/evocodebench-an-evolving-code-generation-benchmark-aligned-3gxhgpe5p5","2024","Journal Article","arXiv.org","Jia Li
Ge Li
Xuanming Zhang
Yihong Dong
Zhi Jin","10.48550/arxiv.2404.00599","","How to evaluate Large Language Models (LLMs) in code generation is an open question. Existing benchmarks demonstrate poor alignment with real-world code repositories and are insufficient to evaluate the coding abilities of LLMs. This paper proposes a new benchmark - EvoCodeBench to address the preceding problems, which has three primary advances. (1) EvoCodeBench aligns with real-world repositories in multiple dimensions, e.g., code distributions and dependency distributions. (2) EvoCodeBench offers comprehensive annotations (e.g., requirements, reference code, and reference dependencies), and robust evaluation metrics (e.g., Pass@k and Recall@k). (3) EvoCodeBench is an evolving benchmark to avoid data leakage. We build an automatic pipeline to update EvoCodeBench from the latest repositories. We release the first version - EvoCodeBench-2403, containing 275 samples from 25 real-world repositories. Based on EvoCodeBench, we propose repository-level code generation and evaluate 10 popular LLMs (e.g., gpt-4, gpt-3.5, DeepSeek Coder, StarCoder 2, CodeLLaMa, Gemma, and Qwen 1.5). Our experiments reveal the coding abilities of these LLMs in real-world repositories. For example, the highest Pass@1 of gpt-4 only is 20.73% in our experiments. We also analyze failed cases and summarize the shortcomings of existing LLMs in EvoCodeBench. We release EvoCodeBench, all prompts, and LLMs' completions for further community analysis.","EvoCodeBench is a new benchmark for code generation that aligns with real-world code repositories and offers comprehensive annotations and robust evaluation metrics."
"Validating LLM-Generated Programs with Metamorphic Prompt Testing","https://scispace.com/paper/validating-llm-generated-programs-with-metamorphic-prompt-18esj0zz90","2024","Preprint","","Xiaoyin Wang
Di Zhu","10.48550/arxiv.2406.06864","","The latest paradigm shift in software development brings in the innovation and automation afforded by Large Language Models (LLMs), showcased by Generative Pre-trained Transformer (GPT), which has shown remarkable capacity to generate code autonomously, significantly reducing the manual effort required for various programming tasks. Although, the potential benefits of LLM-generated code are vast, most notably in efficiency and rapid prototyping, as LLMs become increasingly integrated into the software development lifecycle and hence the supply chain, complex and multifaceted challenges arise as the code generated from these language models carry profound questions on quality and correctness. Research is required to comprehensively explore these critical concerns surrounding LLM-generated code. In this paper, we propose a novel solution called metamorphic prompt testing to address these challenges. Our intuitive observation is that intrinsic consistency always exists among correct code pieces but may not exist among flawed code pieces, so we can detect flaws in the code by detecting inconsistencies. Therefore, we can vary a given prompt to multiple prompts with paraphrasing, and to ask the LLM to acquire multiple versions of generated code, so that we can validate whether the semantic relations still hold in the acquired code through cross-validation. Our evaluation on HumanEval shows that metamorphic prompt testing is able to detect 75 percent of the erroneous programs generated by GPT-4, with a false positive rate of 8.6 percent. ","Validate LLM-generated programs with metamorphic prompt testing to assess code quality and correctness."
"Towards Trustworthy LLMs for Code: A Data-Centric Synergistic Auditing
  Framework","https://scispace.com/paper/towards-trustworthy-llms-for-code-a-data-centric-synergistic-2i2yjc0jv8lo","2024","Journal Article","","Wei Wang
Zhenpeng Chen
Tianlin Li
Yilun Zhao
Liu Yang","10.48550/arxiv.2410.09048","","LLM-powered coding and development assistants have become prevalent to programmers' workflows. However, concerns about the trustworthiness of LLMs for code persist despite their widespread use. Much of the existing research focused on either training or evaluation, raising questions about whether stakeholders in training and evaluation align in their understanding of model trustworthiness and whether they can move toward a unified direction. In this paper, we propose a vision for a unified trustworthiness auditing framework, DataTrust, which adopts a data-centric approach that synergistically emphasizes both training and evaluation data and their correlations. DataTrust aims to connect model trustworthiness indicators in evaluation with data quality indicators in training. It autonomously inspects training data and evaluates model trustworthiness using synthesized data, attributing potential causes from specific evaluation data to corresponding training data and refining indicator connections. Additionally, a trustworthiness arena powered by DataTrust will engage crowdsourced input and deliver quantitative outcomes. We outline the benefits that various stakeholders can gain from DataTrust and discuss the challenges and opportunities it presents. ","This paper proposes DataTrust, a data-centric auditing framework for trustworthy LLMs in code development, synergistically connecting training and evaluation data to attribute model trustworthiness indicators and refine indicator connections through crowdsourced input and synthesized data."
"ReCatcher: Towards LLMs Regression Testing for Code Generation","https://scispace.com/paper/recatcher-towards-llms-regression-testing-for-code-d4jnm35y74tn","2025","Journal Article","","Nikanjam, Amin
Khomh, Foutse","10.48550/arxiv.2507.19390","","Large Language Models (LLMs) for code generation evolve rapidly through fine-tuning, merging, or new model releases. However, such updates can introduce regressions, not only in correctness but also in code quality and performance. To address this, we present ReCatcher, a regression testing framework for Python code generation. ReCatcher systematically compares two LLMs, typically a current model and a candidate update, across three dimensions: logical correctness, static code quality, and execution performance. We apply ReCatcher to assess regressions across three update scenarios, fine-tuning, merging, and model release, using CodeLlama, DeepSeek-Coder, and GPT-4o. Our evaluation shows that fine-tuning with cross-language datasets increases syntax errors by up to 12%. Merging with general-purpose models like Llama2 leads to regressions in correctness by up to 18%. GPT-4o introduces regressions of up to 50% in handling missing imports compared to GPT-3.5-turbo, while GPT-4o-mini suffers up to 80% performance degradation in execution time versus GPT-4o. Overall, logical correctness, performance, and error handling (e.g., syntax errors and missing imports) are the most regression-prone areas. Comparing ReCatcher with baseline solutions, it presents better and consistent accuracy across logical and performance aspects. ReCatcher highlights the importance of systematic regression evaluation before adopting new models, while assisting researchers and practitioners in making more informed update decisions. ",""
"Codev-Bench: How Do LLMs Understand Developer-Centric Code Completion?","https://scispace.com/paper/codev-bench-how-do-llms-understand-developer-centric-code-2sobqd0ivzgx","2024","Journal Article","","Zhenyu Pan
Rongyu Cao
Yongchang Cao
Yingwei Ma
Binhua Li
Fei Huang
Han Liu
Yongbin Li","10.48550/arxiv.2410.01353","","Code completion, a key downstream task in code generation, is one of the most frequent and impactful methods for enhancing developer productivity in software development. As intelligent completion tools evolve, we need a robust evaluation benchmark that enables meaningful comparisons between products and guides future advancements. However, existing benchmarks focus more on coarse-grained tasks without industrial analysis resembling general code generation rather than the real-world scenarios developers encounter. Moreover, these benchmarks often rely on costly and time-consuming human annotation, and the standalone test cases fail to leverage minimal tests for maximum repository-level understanding and code coverage. To address these limitations, we first analyze business data from an industrial code completion tool and redefine the evaluation criteria to better align with the developer's intent and desired completion behavior throughout the coding process. Based on these insights, we introduce Codev-Agent, an agent-based system that automates repository crawling, constructs execution environments, extracts dynamic calling chains from existing unit tests, and generates new test samples to avoid data leakage, ensuring fair and effective comparisons. Using Codev-Agent, we present the Code-Development Benchmark (Codev-Bench), a fine-grained, real-world, repository-level, and developer-centric evaluation framework. Codev-Bench assesses whether a code completion tool can capture a developer's immediate intent and suggest appropriate code across diverse contexts, providing a more realistic benchmark for code completion in modern software development. ","Researchers introduce Codev-Bench, a fine-grained, developer-centric evaluation framework for code completion tools, addressing limitations of existing benchmarks by leveraging industrial data, automating repository crawling, and generating realistic test samples to assess a tool's ability to capture developer intent."
"Human-AI Pair Programming: Evaluating Trust, Efficiency, and Defect Incidence","https://scispace.com/paper/human-ai-pair-programming-evaluating-trust-efficiency-and-md21zykrv9ky","2025","Repository","","Arjun Deshraje Urs","10.5281/zenodo.16501129","","The advent of human-AI pair programming, characterized by collaborative interactions between developers and intelligent code assistants such as GitHub Copilot and Amazon CodeWhisperer, represents a pivotal shift in software engineering practices. This study presents an empirical investigation into the influence of these AI copilots on trust calibration, task efficiency, error proliferation, and the onboarding of software engineers. Utilizing a mixed-methods approach with 72 participants across three experience levels, we conducted a within-subjects experiment comparing solo programming with AI-assisted development. While AI copilots enhance code generation velocity by 19.7% on average, they concurrently increase defect rates by 71% among novice developers (p < 0.001). These insights illuminate pathways toward the design of more reliable, interpretable AI assistants and highlight the need for experience-dependent training approaches. ","This study evaluates human-AI pair programming, finding AI copilots enhance code generation velocity by 19.7% but increase defect rates by 71% among novice developers, highlighting the need for experience-dependent training approaches and more reliable AI assistants."
"Benchmarking and Revisiting Code Generation Assessment: A Mutation-Based Approach","https://scispace.com/paper/benchmarking-and-revisiting-code-generation-assessment-a-3zxa2d0gpluj","2025","Journal Article","","Wang Long-tian
Li Tianlin
Xie Xiaofei
Wang Jian
Shen Chao","10.48550/arxiv.2505.06880","","Code Large Language Models (CLLMs) have exhibited outstanding performance in program synthesis, attracting the focus of the research community. The evaluation of CLLM's program synthesis capability has generally relied on manually curated benchmarks. However, there is a substantial gap between real-world scenarios and benchmark settings. Existing benchmarks typically provide only a single input prompt for the evaluation of each synthesis problem. However, in practice, a problem can be described in various ways, including with typos, where developers may struggle to understand certain descriptions and seek clarification to find more suitable wording. Such various descriptions may lead to variations in the performance of CLLMs on the same question, resulting in a biased evaluation when using existing benchmarks. In this paper, we aim to explore these pitfalls with the goal of revisiting and enhancing future benchmark designs. To simulate real-world variations in problem descriptions, we propose 10 mutation strategies and introduce three new metrics to evaluate their impact on code generation. We then assess five popular CLLMs using 12,834 generated prompt variants, and found a significant performance discrepancy between the results from existing benchmarks and those from mutated benchmarks containing perturbations and variations. This finding underscores the need for more robust evaluation methods and benchmarks. ",""
"ComplexCodeEval: A Benchmark for Evaluating Large Code Models on More Complex Code","https://scispace.com/paper/complexcodeeval-a-benchmark-for-evaluating-large-code-models-yv22dtxsswme","2024","Repository","","Feng Jia
Liu Jiachen
Gao, Cuiyun
Chong, Chun Yong
Wang Chao-zheng
Gao Shan
Xia Xin","10.48550/arxiv.2409.10280","","In recent years, the application of large language models (LLMs) to code-related tasks has gained significant attention. However, existing evaluation benchmarks often focus on limited scenarios, such as code generation or completion, which do not reflect the diverse challenges developers face in real-world contexts. To address this, we introduce ComplexCodeEval, a benchmark designed to assess LCMs in various development tasks, including code generation, completion, API recommendation, and test case generation. It includes 3,897 Java samples and 7,184 Python samples from high-star GitHub repositories, each annotated with function signatures, docstrings, and API references to simulate real development environments. Our experiments across ten LCMs reveal that context improves performance and that data leakage can lead to overestimation, highlighting the need for more accurate evaluations. ",""
"Does Co-Development with AI Assistants Lead to More Maintainable Code? A
  Registered Report","https://scispace.com/paper/does-co-development-with-ai-assistants-lead-to-more-5qhm4fpmruz9","2024","Journal Article","","Markus Borg
D.W. Hewett
Donald R. Graham
Noric Couderc
Emma Söderberg
Luke Church
Dave Farley","10.48550/arxiv.2408.10758","","[Background/Context] AI assistants like GitHub Copilot are transforming software engineering; several studies have highlighted productivity improvements. However, their impact on code quality, particularly in terms of maintainability, requires further investigation. [Objective/Aim] This study aims to examine the influence of AI assistants on software maintainability, specifically assessing how these tools affect the ability of developers to evolve code. [Method] We will conduct a two-phased controlled experiment involving professional developers. In Phase 1, developers will add a new feature to a Java project, with or without the aid of an AI assistant. Phase 2, a randomized controlled trial, will involve a different set of developers evolving random Phase 1 projects - working without AI assistants. We will employ Bayesian analysis to evaluate differences in completion time, perceived productivity, code quality, and test coverage. ","This registered report investigates the impact of AI assistants on software maintainability, conducting a two-phased controlled experiment to assess their influence on code quality, completion time, and developer productivity in Java projects."
"A.S.E: A Repository-Level Benchmark for Evaluating Security in AI-Generated Code","https://scispace.com/paper/a-s-e-a-repository-level-benchmark-for-evaluating-security-uatp0cia9q8a","2025","Journal Article","arXiv.org","Keke Lian
Bin Wang
Lei Zhang
Libo Chen
Junjie Wang
Ziming Zhao
Yujiu Yang
Haotong Duan
Haoran Zhao
Shuang Liao
Mingda Guo
Jiazheng Quan
YiLu Zhong
Chenhao He
Zichuan Chen
Jie Wu
Haoling Li
Zhao-Qing Li
Jiongchi Yu
Hui Li
Dong Zhang","10.48550/arxiv.2508.18106","","The increasing adoption of large language models (LLMs) in software engineering necessitates rigorous security evaluation of their generated code. However, existing benchmarks often lack relevance to real-world AI programming scenarios, making them inadequate for assessing the practical security risks associated with AI-generated code in production environments. To address this gap, we introduce A.S.E (AI Code Generation Security Evaluation), a repository-level evaluation benchmark designed to closely mirror real-world AI programming tasks, offering a comprehensive and reliable framework for assessing the security of AI-generated code. Our evaluation of leading LLMs on A.S.E reveals several key findings. In particular, current LLMs still struggle with secure coding. The complexity in repository-level scenarios presents challenges for LLMs that typically perform well on snippet-level tasks. Morever, a larger reasoning budget does not necessarily lead to better code generation. These observations offer valuable insights into the current state of AI code generation, assisting developers in selecting the most appropriate models for practical tasks, while laying the foundation for refining LLMs to generate secure and efficient code in real-world applications.","A.S.E is introduced as a repository-level benchmark to evaluate AI-generated code security, revealing current LLMs struggle with secure coding, and a larger reasoning budget does not guarantee better code generation in real-world scenarios."
"A Static Evaluation of Code Completion by Large Language Models","https://scispace.com/paper/a-static-evaluation-of-code-completion-by-large-language-2782na99","2023","Proceedings Article","Annual Meeting of the Association for Computational Linguistics","Hantian Ding
Varun Kumar
Yuchen Tian
Zijian Wang
Robert Kwiatkowski
Xiaopeng Li
Murali Ramanathan
Baishakhi Ray
Parminder Bhatia
Sudipta Sengupta
Dan Roth
Bingwei Xiang","10.48550/arXiv.2306.03203","","Large language models trained on code have shown great potential to increase productivity of software developers. Several execution-based benchmarks have been proposed to evaluate functional correctness of model-generated code on simple programming problems. Nevertheless, it is expensive to perform the same evaluation on complex real-world projects considering the execution cost. On the other hand, static analysis tools such as linters, which can detect errors without running the program, haven’t been well explored for evaluating code generation models. In this work, we propose a static evaluation framework to quantify static errors in Python code completions, by leveraging Abstract Syntax Trees. Compared with execution-based evaluation, our method is not only more efficient, but also applicable to code in the wild. For experiments, we collect code context from open source repos to generate one million function bodies using public models. Our static analysis reveals that Undefined Name and Unused Variable are the most common errors among others made by language models.Through extensive studies, we also show the impact of sampling temperature, model size, and context on static errors in code completions.","In this paper , the authors propose a static evaluation framework to quantify static errors in Python code completions, by leveraging Abstract Syntax Trees, which is not only more efficient, but also applicable to code in the wild."
"“No Free Lunch” when using Large Language Models to Verify Self-Generated Programs","https://scispace.com/paper/no-free-lunch-when-using-large-language-models-to-verify-4k5ey5lc6cs0","2024","Journal Article","","Sol Zilberman
H. C. Betty Cheng","10.1109/icstw60967.2024.00018","","Large Language Models (LLMs) have shown great success in a wide range of text-generation tasks including the synthesis of code from natural language descriptions. As LLMbased techniques continue to grow in popularity, especially amongst entry-level developers, LLM-generated code has the potential to be deployed in a diverse set of application domains. While LLMs can generate syntactically correct code output, recent work has shown the presence of nonsensical and faulty reasoning in LLM-generated text. As such, overreliance on LLMs for software generation may potentially result in the deployment of faulty software leading to critical system failures. This study explores the capabilities of a single LLM to generate both software and corresponding test suites from the same initial program descriptions, which can be considered analogous to an individual developer coding and unit testing for a given piece of software. We present an empirical framework and evaluation methodology to assess the usefulness of LLM-generated test cases for verifying programs generated by the same LLM. Our findings indicate that LLMs frequently generate irrelevant tests that suffer from numerous quality concerns.","This study examines the limitations of using Large Language Models (LLMs) to generate code and test suites, finding that LLMs often produce irrelevant and low-quality tests that can lead to faulty software deployment and critical system failures."
"Understanding the Usability of AI Programming Assistants","https://scispace.com/paper/understanding-the-usability-of-ai-programming-assistants-1b7ioy3p","2023","Posted Content","","","10.48550/arxiv.2303.17125","","The software engineering community recently has witnessed widespread deployment of AI programming assistants, such as GitHub Copilot. However, in practice, developers do not accept AI programming assistants' initial suggestions at a high frequency. This leaves a number of open questions related to the usability of these tools. To understand developers' practices while using these tools and the important usability challenges they face, we administered a survey to a large population of developers and received responses from a diverse set of 410 developers. Through a mix of qualitative and quantitative analyses, we found that developers are most motivated to use AI programming assistants because they help developers reduce key-strokes, finish programming tasks quickly, and recall syntax, but resonate less with using them to help brainstorm potential solutions. We also found the most important reasons why developers do not use these tools are because these tools do not output code that addresses certain functional or non-functional requirements and because developers have trouble controlling the tool to generate the desired output. Our findings have implications for both creators and users of AI programming assistants, such as designing minimal cognitive effort interactions with these tools to reduce distractions for users while they are programming. ","This article found that developers are most motivated to use AI programming assistants because they help developers reduce key-strokes, finish programming tasks quickly, and recall syntax, but resonate less with using them to help brainstorm potential solutions."
"Developer-LLM Conversations: An Empirical Study of Interactions and Generated Code Quality","https://scispace.com/paper/developer-llm-conversations-an-empirical-study-of-gups67ump2ze","2025","Journal Article","","Shunbin Zhong
Ying Zou
Bram Adams","10.48550/arxiv.2509.10402","","Large Language Models (LLMs) are becoming integral to modern software development workflows, assisting developers with code generation, API explanation, and iterative problem-solving through natural language conversations. Despite widespread adoption, there is limited understanding of how developers interact with LLMs in practice and how these conversational dynamics influence task outcomes, code quality, and software engineering workflows. To address this, we leverage CodeChat, a large dataset comprising 82,845 real-world developer-LLM conversations, containing 368,506 code snippets generated across over 20 programming languages, derived from the WildChat dataset. We find that LLM responses are substantially longer than developer prompts, with a median token-length ratio of 14:1. Multi-turn conversations account for 68% of the dataset and often evolve due to shifting requirements, incomplete prompts, or clarification requests. Topic analysis identifies web design (9.6% of conversations) and neural network training (8.7% of conversations) as the most frequent LLM-assisted tasks. Evaluation across five languages (i.e., Python, JavaScript, C++, Java, and C#) reveals prevalent and language-specific issues in LLM-generated code: generated Python and JavaScript code often include undefined variables (83.4% and 75.3% of code snippets, respectively); Java code lacks required comments (75.9%); C++ code frequently omits headers (41.1%) and C# code shows unresolved namespaces (49.2%). During a conversation, syntax and import errors persist across turns; however, documentation quality in Java improves by up to 14.7%, and import handling in Python improves by 3.7% over 5 turns. Prompts that point out mistakes in code generated in prior turns and explicitly request a fix are most effective for resolving errors. ","This study examines developer-LLM conversations, analyzing 82,845 real-world interactions and 368,506 generated code snippets across 20+ programming languages, revealing prevalent issues in LLM-generated code, such as undefined variables and syntax errors, and effective strategies for resolving errors."
"The Impact of Generative AI on Code Expertise Models: An Exploratory Study","https://scispace.com/paper/the-impact-of-generative-ai-on-code-expertise-models-an-76o3rxegq7q3","2025","Journal Article","","Otávio Cury
Guilherme Avelino
Otávio Cury
Guilherme Avelino","10.5753/sbes.2025.11074","","Generative Artificial Intelligence (GenAI) tools for source code generation have significantly boosted productivity in software development. However, they also raise concerns, particularly the risk that developers may rely heavily on these tools, reducing their understanding of the generated code. We hypothesize that this loss of understanding may be reflected in source code knowledge models, which are used to identify developer expertise. In this work, we present an exploratory analysis of how a knowledge model and a Truck Factor algorithm built upon it can be affected by GenAI usage. To investigate this, we collected statistical data on the integration of ChatGPT-generated code into GitHub projects and simulated various scenarios by adjusting the degree of GenAI contribution. Our findings reveal that most scenarios led to measurable impacts, indicating the sensitivity of current expertise metrics. This suggests that as GenAI becomes more integrated into development workflows, the reliability of such metrics may decrease. ",""
"Engineering Trustworthy Software: A Mission for LLMs","https://scispace.com/paper/engineering-trustworthy-software-a-mission-for-llms-1warks8p8k51","2024","Journal Article","","Marco Vieira","10.48550/arxiv.2411.17981","","LLMs are transforming software engineering by accelerating development, reducing complexity, and cutting costs. When fully integrated into the software lifecycle they will drive design, development and deployment while facilitating early bug detection, continuous improvement, and rapid resolution of critical issues. However, trustworthy LLM-driven software engineering requires addressing multiple challenges such as accuracy, scalability, bias, and explainability. ","LLMs are transforming software engineering by accelerating development, reducing complexity, and cutting costs, but trustworthy integration requires addressing challenges of accuracy, scalability, bias, and explainability to ensure reliable and efficient software development."
"Poster: Benchmarking of Code Generative LLMs","https://scispace.com/paper/poster-benchmarking-of-code-generative-llms-4l12k6lc4tz7","2024","Proceedings Article","","Mirza Masfiqur Rahman
Ashish Kundu
Elisa Bertino","10.1109/icdcs60910.2024.00145","","Generative LLMs have proven to be valuable code generators, thus enabling code copilots and meeting several requirements in software engineering. However, several questions arise: How good an LLM is as a software engineer? How secure is the code generated or fixed by an LLM? These are complex questions to address; however, addressing them is critical for enabling trustworthy software development ecosystems. Addressing those questions requires a designing rigorous benchmark to evaluate: (i) the code that is generated/completed, and (ii) the generative LLMs themselves. In this paper, we propose an automated benchmarking system covering the different aspects of the generated code and the LLMs that generate the code. We also propose the concept of a benchmark dependency graph, coupled with an automated benchmark scoring process that provides a vector of scores on how “good” or how “bad” an LLM is, or the code generated/modified by it is, additionally the artifacts generated or modified around the code.","This paper proposes an automated benchmarking system to evaluate code generative LLMs, assessing code quality and LLM performance through a benchmark dependency graph and scoring process, enabling trustworthy software development ecosystems."
"DevGPT: Studying Developer-ChatGPT Conversations","https://scispace.com/paper/devgpt-studying-developer-chatgpt-conversations-16p3juw83d60","2024","Journal Article","","Tao Xiao
Christoph Treude
Hideaki Hata
Kenichi Matsumoto","10.1145/3643991.3648400","","This paper introduces DevGPT, a dataset curated to explore how software developers interact with ChatGPT, a prominent large language model (LLM).The dataset encompasses 29,778 prompts and responses from ChatGPT, including 19,106 code snippets, and is linked to corresponding software development artifacts such as source code, commits, issues, pull requests, discussions, and Hacker News threads.This comprehensive dataset is derived from shared ChatGPT conversations collected from GitHub and Hacker News, providing a rich resource for understanding the dynamics of developer interactions with ChatGPT, the nature of their inquiries, and the impact of these interactions on their work.DevGPT enables the study of developer queries, the effectiveness of ChatGPT in code generation and problem solving, and the broader implications of AI-assisted programming.By providing this dataset, the paper paves the way for novel research avenues in software engineering, particularly in understanding and improving the use of LLMs like ChatGPT by developers. ","This paper introduces DevGPT, a dataset of 29,778 developer-ChatGPT conversations, including code snippets, to study developer interactions, queries, and the effectiveness of ChatGPT in code generation and problem-solving in software development."
